OPEID - Price,OPEID - 300,Name,NetPrice,DefRate,Program Length,College Type,Defaults,Loans
3971300,39713,American Career College-Ontario,30133,4.7,5,3,56,1188
3100100,31001,Paramount Beauty Academy,14068,3,4,3,2,66
4118600,41186,Academy of Cosmetology,12124,2.2,3,3,1,44
1148401,11484,Advanced Institute of Hair Design-Glendale,12920,13.5,4,3,33,243
3838500,38385,Northwest Career College,14583,16,5,3,31,193
2190700,21907,Fortis College-Centerville,26821,15,6,3,347,2310
2314000,23140,The School of Hairstyling,14520,16.8,4,3,17,101
1040600,10406,Josef's School of Hair Design Inc-Grand Forks,13252,17.7,3,3,19,107
2145100,21451,Scott College of Cosmetology,7677,8.1,4,3,4,49
2573100,25731,Evans Hairstyling College-Cedar City,6743,26.8,3,3,11,41
1234700,12347,Phagans Central Oregon Beauty College,8840,4,4,3,3,74
2559402,25594,InterCoast Colleges-Riverside,22153,16.2,5,3,191,1174
4170100,41701,Summit Salon Academy,15371,10.4,4,3,11,105
653700,6537,DLP Conemaugh Memorial Medical Center,12288,3.7,4,3,3,79
4217000,42170,Healthcare Training Institute,12099,27.9,4,3,12,43
4173800,41738,The Salon Professional Academy-Colorado Springs,15660,2.8,4,3,1,35
2341001,23410,Fortis Institute-Pensacola,25574,22.2,5,3,271,1218
3123900,31239,Southeastern College-West Palm Beach,28949,11.8,5,3,123,1038
2218000,22180,Carrington College-Boise,27140,13.9,5,3,105,754
3909300,39093,Paul Mitchell the School-Logan,15675,16.6,4,3,5,30
3626300,36263,Brown Aveda Institute-Mentor,15396,4.3,3,3,9,209
4151400,41514,Vanity School of Cosmetology,9923,36.1,3,3,13,36
2306811,23068,Platt College-Lawton,28052,20.6,6,3,3391,16435
1234800,12348,Phagans Beauty College,7985,6.6,4,3,3,45
2202300,22023,Pittsburgh Career Institute,19707,25.6,5,3,49,191
2615800,26158,College of Court Reporting Inc,26640,6.7,5,3,9,134
3584400,35844,Colorado School of Healing Arts,26497,5,3,3,5,99
3316400,33164,FINE Mortuary College,36219,16.6,5,3,15,90
2342705,23427,Fortis College-Ravenna,27878,19.3,5,3,178,918
1287202,12872,North-West College-Santa Ana,22996,5.7,4,3,38,661
2190702,21907,Fortis College-Phoenix,24019,15,6,3,347,2310
3757300,37573,Advance Science Institute,14683,1.6,5,3,1,62
761700,7617,Carnegie Institute,17553,11.4,4,3,18,157
2284308,22843,Interactive College of Technology-Morrow,11615,9.5,5,3,29,304
2131600,21316,Pennco Tech-Blackwood,18597,20.5,4,3,122,594
3480300,34803,Fortis College-Baton Rouge,26765,17.6,5,3,222,1261
2559410,25594,InterCoast Colleges-Fairfield,27366,16.2,5,3,191,1174
4187700,41877,Crevier's Academy of Cosmetology Arts,6097,10.9,3,3,7,64
1031906,10319,Fortis College-Columbia,16958,21.4,5,3,490,2285
1267000,12670,Bel-Rea Institute of Animal Technology,23041,2.6,5,3,8,300
2241800,22418,American Career College-Los Angeles,22678,5.9,5,3,175,2960
3010617,30106,Virginia College-Greenville,16575,20.4,8,3,2939,14360
2219500,22195,Mildred Elley School-Albany Campus,18109,13.8,5,3,166,1196
3066303,30663,Bryan University,19687,13.6,8,3,55,403
4157700,41577,The Salon Professional Academy-Onalaska,12548,4.8,4,3,3,62
3319300,33193,Creative Images Institute of Cosmetology-North Dayton,10545,5.2,4,3,10,190
3480304,34803,Fortis College-Grand Prairie,22334,17.6,5,3,222,1261
3095500,30955,ASA College,25428,15.2,6,3,399,2625
2090300,20903,Capri College-Cedar Rapids,13754,2.4,4,3,3,123
4170200,41702,Paul Mitchell the School-Colorado Springs,17127,6.9,3,3,10,143
947900,9479,St Paul's School of Nursing-Staten Island,29376,9.4,5,3,36,381
3185300,31853,Phagans Grants Pass College of Beauty,9710,5.4,4,3,2,37
2342701,23427,Fortis College-Richmond,23411,19.3,5,3,178,918
961800,9618,Tulsa Welding School-Tulsa,28200,11.6,5,3,232,1997
2334401,23344,Centura College-Norfolk,27059,10.8,6,3,122,1128
974811,9748,Carrington College-Pomona,19325,14.8,5,3,486,3282
3084400,30844,Valley College-Beckley,30278,22.4,3,3,48,214
2234000,22340,Cameron College,10373,14,5,3,7,50
2306801,23068,Platt College-Central OKC,24318,20.6,6,3,3391,16435
2204200,22042,Chattanooga College Medical Dental and Technical Careers,24803,12.3,5,3,31,252
4221000,42210,Standard Healthcare Services-College of Nursing,21595,4,5,3,3,74
3104500,31045,Atlanta Institute of Music and Media,33318,15.5,5,3,19,122
2599716,25997,Vatterott College-Fairview Heights,18367,25.9,6,3,1420,5464
2180202,21802,Metro Business College-Rolla,11766,19.3,5,3,68,351
2541000,25410,Alaska Career College,16302,16.7,5,3,55,329
2079701,20797,College of Hair Design-East Campus,16759,15.8,4,3,25,158
2101005,21010,Northwest College-Medford,14642,7.8,4,3,35,444
3071602,30716,College of Business and Technology-Hialeah,16746,18.6,6,3,123,658
2539102,25391,Brightwood College-Riverside,21057,14,5,3,99,706
3368303,33683,Midwest Technical Institute-Moline,25107,15,4,3,376,2499
4083400,40834,Cambridge College of Healthcare & Technology,19456,8.4,6,3,10,118
3808300,38083,The Institute of Beauty and Wellness,13173,15.5,3,3,20,129
3915300,39153,Career Quest Learning Centers-Lansing,23744,5.9,5,3,50,842
659100,6591,St Joseph School of Nursing,26794,8.1,11,3,4,49
1229500,12295,JZ Trend Academy Paul Mitchell Partner School,17932,15.8,4,3,13,82
730305,7303,Lincoln Technical Institute-Philadelphia,22283,10.7,5,3,1207,11209
2241801,22418,American Career College-Anaheim,23139,5.9,5,3,175,2960
740100,7401,Mandl School-The College of Allied Health,16831,16.5,5,3,91,550
2101002,21010,Northwest College-Beaverton,14842,7.8,4,3,35,444
3042501,30425,Carrington College-Spokane,20107,13.8,5,3,78,564
941200,9412,Fortis College-Cuyahoga Falls,26168,18.8,5,3,288,1526
4186300,41863,Paul Mitchell the School-Las Vegas,15627,14.5,4,3,21,144
2326300,23263,Fortis Institute-Cookeville,23002,15.7,5,3,81,514
2100600,21006,Carrington College-Phoenix North,19411,20.9,5,3,538,2564
3083703,30837,Galen College of Nursing-Cincinnati,24593,9,6,3,207,2282
3128102,31281,The College of Health Care Professions-San Antonio,24724,13.4,6,3,168,1251
2602300,26023,Central Coast College,19058,14.4,5,3,23,159
3010633,30106,Virginia College-Florence,17605,20.4,8,3,2939,14360
4155200,41552,Oliver Finley Academy of Cosmetology,14973,11.7,4,3,19,162
2511500,25115,Joffrey Ballet School,29189,12,11,3,7,58
2060900,20609,Brown College of Court Reporting,30501,7,5,3,9,128
705000,7050,Bellus Academy-National City,27732,11.9,4,3,15,126
793800,7938,Lincoln College of Technology-Indianapolis,19484,10.8,5,3,771,7110
1235000,12350,Phagans School of Hair Design,9343,1.9,4,3,2,104
777900,7779,Lansdale School of Business,17142,17.5,5,3,43,245
3010624,30106,Virginia College-Baton Rouge,17972,20.4,8,3,2939,14360
737500,7375,Island Drafting and Technical Institute,21148,14,5,3,7,50
2121100,21211,Midwest Institute,20713,16.4,5,3,23,140
1109800,11098,Flint Institute of Barbering Inc,6627,13.8,4,3,5,36
895900,8959,Clarksburg Beauty Academy and School of Massage Therapy,10208,10.1,4,3,6,59
3804400,38044,MedTech Institute-Atlanta Campus,16750,20.3,5,3,92,452
794100,7941,The Salon Professional Academy,9977,6.1,4,3,6,97
1246109,12461,Lincoln College of Technology-Marietta,15580,8.7,5,3,538,6130
4117400,41174,Milwaukee Career College,21473,11.3,5,3,31,274
2251504,22515,Trend Setters' Academy of Beauty Culture-Louisville,9512,14.4,4,3,15,104
520400,5204,Beal College,15257,21.2,5,3,60,283
2219503,22195,Mildred Elley-New York Campus,16832,13.8,5,3,166,1196
1246105,12461,Lincoln Technical Institute-Northeast Philadelphia,20202,8.7,5,3,538,6130
1287203,12872,North-West College-Long Beach,24246,5.7,4,3,38,661
2518900,25189,Barrett and Company School of Hair Design,12787,17.6,4,3,6,34
4076400,40764,Gnomon School of Visual Effects,22405,2.5,6,3,1,39
1235100,12351,Phagans School of Beauty,8141,3.1,4,3,1,32
2101003,21010,Northwest College-Eugene,14507,7.8,4,3,35,444
2331301,23313,Interactive College of Technology,9967,9.2,5,3,5,54
1013800,10138,Stewart School,8414,5.3,4,3,5,93
1246104,12461,Lincoln Technical Institute-Center City Philadelphia,21828,8.7,5,3,538,6130
2165200,21652,The Salon Professional Academy-Grand Junction,10570,2.9,4,3,2,67
4144500,41445,Paul Mitchell the School-Rexburg,16318,5.4,4,3,4,74
545200,5452,Teterboro School of Aeronautics,11657,21,4,3,28,133
2560000,25600,Casal Aveda Institute,12413,4.3,4,3,5,114
3842500,38425,Cambridge Institute of Allied Health & Technology,34608,18.9,6,3,18,95
2285500,22855,The Creative Circus,18660,1.9,4,3,2,102
3010604,30106,Virginia College-Austin,18498,20.4,8,3,2939,14360
3010634,30106,Virginia College-Greensboro,17126,20.4,8,3,2939,14360
3011500,30115,Fortis Institute-Forty Fort,20793,24.5,5,3,49,200
4191900,41919,Paul Mitchell the School-Spokane,13975,12.2,4,3,19,155
2301400,23014,Ohio Valley College of Technology,14239,1.8,5,3,3,159
3986300,39863,Aviator College of Aeronautical Science and Technology,87814,8.4,5,3,5,59
2158500,21585,Ohio Business College-Sheffield,16572,21.3,5,3,162,760
1050300,10503,Wichita Technical Institute,18558,27.5,5,3,219,795
908200,9082,International Business College-El Paso,18519,23.7,5,3,32,135
2334403,23344,Centura College-Chesapeake,26162,10.8,6,3,122,1128
2060300,20603,MIAT College of Technology,17965,19.1,5,3,99,516
2341000,23410,Fortis College,22513,22.2,5,3,271,1218
2534900,25349,Ponce Paramedical College Inc,7285,20,5,3,103,513
3532400,35324,Advanced Training Associates,12810,0,5,3,0,58
3010626,30106,Virginia College-Spartanburg,17212,20.4,8,3,2939,14360
1151900,11519,Joseph's College Cosmetology,14355,12.2,4,3,20,163
4171400,41714,Aveda Institute-Portland,14957,13.9,4,3,27,194
3052000,30520,Meredith Manor International Equestrian Center,26747,10.2,4,3,8,78
3010628,30106,Virginia College-Columbus,18387,20.4,8,3,2939,14360
1289102,12891,Antonelli College-Hattiesburg,24597,18.6,5,3,182,974
2315500,23155,Toledo Academy of Beauty Culture-East,9470,3.5,4,3,2,56
2599703,25997,Vatterott College-Joplin,19571,25.9,6,3,1420,5464
2559400,25594,InterCoast Colleges-Anaheim,21077,16.2,5,3,191,1174
793803,7938,Lincoln College of Technology-Nashville,19388,10.8,5,3,771,7110
3008601,30086,Florida College of Natural Health-Miami,21718,14.9,5,3,85,569
2137100,21371,Black Hills Beauty College,9336,4.6,4,3,3,64
729700,7297,Spartan College of Aeronautics and Technology,20780,15.8,5,3,51,322
4195300,41953,Montage Academy,17400,5.1,4,3,2,39
2248207,22482,Milan Institute of Cosmetology-Reno,16548,21.2,3,3,317,1495
793600,7936,Lincoln College of Technology-Columbia,26437,13.2,5,3,49,369
3083702,30837,Galen College of Nursing-Tampa Bay,23567,9,6,3,207,2282
461802,4618,Spencerian College-Lexington,19751,15.4,6,3,79,512
1168900,11689,Refrigeration School Inc,21887,9.5,5,3,48,503
3008600,30086,Florida College of Natural Health-Pompano Beach,22210,14.9,5,3,85,569
2298200,22982,Headquarters Academy of Hair Design Inc,11489,16.6,4,3,6,36
904700,9047,Huntington Junior College,8420,16.1,5,3,80,496
2287900,22879,Raphael's School of Beauty Culture Inc-Niles,8567,17.1,4,3,19,111
2079700,20797,College of Hair Design-Downtown,16323,15.8,4,3,25,158
3065300,30653,Paul Mitchell the School-Bradley,15504,7.3,3,3,18,245
2491102,24911,Beckfield College-Tri-County,26601,19,6,3,202,1058
2306300,23063,Brightwood College-Modesto,22119,23.6,5,3,138,584
2217108,22171,Pima Medical Institute-Colorado Springs,16978,7.9,6,3,555,6993
293700,2937,King's College,16202,8.4,5,3,25,296
3010618,30106,Virginia College-Jacksonville,18035,20.4,8,3,2939,14360
743700,7437,Pittsburgh Technical College,21294,21.7,6,2,269,1236
4038302,40383,ATA Career Education,19726,12,5,3,81,671
3008602,30086,Florida College of Natural Health-Maitland,22215,14.9,5,3,85,569
3011600,30116,Fortis Institute-Scranton,31405,18.5,5,3,45,242
2330900,23309,Iowa School of Beauty-Marshalltown,11020,7.5,4,3,5,66
807100,8071,Concorde Career College-Garden Grove,22779,12.1,5,3,76,624
3441300,34413,Iowa School of Beauty-Sioux City,10892,3.7,4,3,4,107
490200,4902,Penn Commercial Business/Technical School,27816,6.7,5,3,16,237
3010802,30108,Fortis College-Landover,20689,23.1,5,3,322,1391
2127400,21274,YTI Career Institute-York,13186,16.2,5,3,173,1065
2337700,23377,Professional Skills Institute,30594,10.1,5,3,19,187
2599714,25997,Vatterott College-ex'treme Institute by Nelly-St Louis,17847,25.9,6,3,1420,5464
500701,5007,Pennsylvania Institute of Health and Technology,12373,3.4,5,3,11,319
4164100,41641,Montana Academy of Salons,11900,6.5,4,3,3,46
3125800,31258,Premiere Career College,19998,3.6,4,3,12,329
3010621,30106,Virginia College-Columbia,18474,20.4,8,3,2939,14360
757303,7573,Empire Beauty School-Hurstborne,13108,15.3,4,3,268,1749
3071601,30716,College of Business and Technology-Flagler,21171,18.6,6,3,123,658
2338500,23385,Glendale Career College,21325,4.9,5,3,21,425
730307,7303,Lincoln College of Technology-Melrose Park,13814,10.7,5,3,1207,11209
4217600,42176,Sessions College for Professional Design,13399,17.6,5,3,6,34
760700,7607,Concorde Career College-North Hollywood,20709,13.1,5,3,66,503
3808301,38083,Aveda Institute-Madison,14115,15.5,3,3,20,129
4176700,41767,Aveda Institute-Boise,20619,3,4,3,1,33
3010608,30106,Virginia College-Pensacola,18602,20.4,8,3,2939,14360
2599711,25997,Vatterott College-Cleveland,20372,25.9,6,3,1420,5464
1054210,10542,Empire Beauty School-Chenoweth,11755,12.8,3,3,248,1924
2341005,23410,Fortis College-Montgomery,29495,22.2,5,3,271,1218
2129000,21290,Triangle Tech Inc-Greensburg,14991,1.1,5,3,2,176
3319301,33193,Creative Images Institute of Cosmetology-South Dayton,11466,5.2,4,3,10,190
2563000,25630,Raphael's School of Beauty Culture Inc-Alliance,10154,6.5,4,3,5,76
4150600,41506,D & L Academy of Hair Design,27324,35.8,4,3,19,53
2559403,25594,InterCoast Colleges-West Covina,14091,16.2,5,3,191,1174
2362002,23620,Universal Technical Institute of Pennsylvania Inc,17683,17.4,5,3,515,2953
3010803,30108,Fortis Institute-Birmingham,24746,23.1,5,3,322,1391
918600,9186,Dean Institute of Technology,21140,16,5,3,16,100
3409500,34095,Chester Career College,16499,17.5,5,3,26,148
2338512,23385,Nevada Career Institute,23383,4.9,5,3,21,425
2166400,21664,Instituto de Banca y Comercio Inc,5582,18.7,5,3,6,32
4093300,40933,Academy of Natural Therapy Inc,19665,21.6,5,3,8,37
888700,8887,Concorde Career College-Portland,22354,10.6,5,3,73,686
3025500,30255,Mech-Tech College,11257,0.9,5,3,4,426
1289101,12891,Antonelli College-Jackson,23108,18.6,5,3,182,974
2180108,21801,Ross Medical Education Center-Granger,19553,22.1,5,3,166,748
4174800,41748,American Trade School,13305,8.9,5,3,6,67
3097700,30977,Central California School of Continuing Education,20809,18.3,4,3,24,131
2362003,23620,Universal Technical Institute - Dallas Fort Worth,19198,17.4,5,3,515,2953
2101001,21010,Northwest College-Hillsboro,14439,7.8,4,3,35,444
730308,7303,Lincoln Technical Institute-Allentown,19661,10.7,5,3,1207,11209
1162101,11621,Automotive Training Center-Warminster,12770,13.6,4,3,52,382
3010613,30106,Golf Academy of America-Phoenix,22786,20.4,8,3,2939,14360
2112200,21122,Great Lakes Institute of Technology,17960,9.7,5,3,37,380
1246110,12461,Euphoria Institute of Beauty Arts & Sciences-Summerlin,17747,8.7,5,3,538,6130
778000,7780,New Castle School of Trades,8097,19,5,3,87,457
2100611,21006,Carrington College-Mesa,18026,20.9,5,3,538,2564
3066900,30669,Intellitec College-Grand Junction,25223,14.7,5,3,57,387
3010627,30106,Virginia College-Savannah,17628,20.4,8,3,2939,14360
2128301,21283,National Career Education,18777,21.4,5,3,110,514
4031300,40313,The Salon Professional Academy-Fargo,13172,0,4,3,0,67
3078003,30780,Miami Media School,19001,13.6,5,3,18,132
3010607,30106,Virginia College-Mobile,17973,20.4,8,3,2939,14360
613600,6136,National Aviation Academy of New England,21078,3.2,4,3,5,152
4141400,41414,Laurus College,13098,19.1,6,3,82,428
3079000,30790,ETI Technical College,12175,24.2,5,3,33,136
2120700,21207,San Joaquin Valley College-Visalia,18733,19,6,3,713,3747
3079100,30791,North Central Institute,17934,25,5,3,14,56
1028000,10280,Ohio State Beauty Academy,6831,7.3,4,3,7,95
3010619,30106,Virginia College-Augusta,17378,20.4,8,3,2939,14360
2596400,25964,Spartan College of Aeronautics & Technology,20800,3,5,3,8,265
1157200,11572,Colorado School of Trades,16726,4.4,5,3,4,89
2599712,25997,Vatterott College-St Charles,19830,25.9,6,3,1420,5464
2334402,23344,Centura College-Newport News,23870,10.8,6,3,122,1128
2158503,21585,Ohio Business College-Hilliard,17729,21.3,5,3,162,760
822104,8221,NASCAR Technical Institute,19780,14.9,5,3,791,5293
3103300,31033,Jna Institute of Culinary Arts,18272,5.8,5,3,4,68
4143100,41431,Professional Hands Institute,16213,10.5,5,3,4,38
267804,2678,Bryant & Stratton College-Henrietta,14879,18.8,6,3,1809,9604
3479300,34793,PCI College,23210,3.6,6,3,2,55
2351901,23519,Brightwood College-Bakersfield,22379,26,5,3,218,836
3010610,30106,Virginia College-Biloxi,16599,20.4,8,3,2939,14360
2599706,25997,Vatterott College-Tulsa,19440,25.9,6,3,1420,5464
2190705,21907,Fortis College-Indianapolis,20872,15,6,3,347,2310
2160900,21609,PCI Academy-Ames,10746,10.3,4,3,13,126
2144800,21448,Vet Tech Institute of Houston,14670,7.6,5,3,15,197
4038300,40383,ATA College,21544,12,5,3,81,671
4129800,41298,MediaTech Institute-Dallas,22637,12.2,5,3,43,352
2069300,20693,Vatterott College-Quincy,19638,25.9,5,3,1420,5464
3418300,34183,Gwinnett College-Sandy Springs,15266,17.9,3,3,12,67
2129003,21290,Triangle Tech Inc-Bethlehem,19630,1.1,5,3,2,176
2328500,23285,Moler-Pickens Beauty Academy,10768,4.8,4,3,2,41
2157100,21571,Concorde Career College-Memphis,18174,18,5,3,236,1308
3128103,31281,The College of Health Care Professions-Fort Worth,24812,13.4,6,3,168,1251
2173203,21732,Empire Beauty School-Elizabethtown,11901,13.6,4,3,217,1593
